year,last_name, first_name,player_id,pitch_hand,api_pitch_type,n_pitches,release_speed,spin_rate,movement_inches,alan_active_spin_pct,active_spin,hawkeye_measured,movement_inferred,api_pitch_name,active_spin_formatted,hawkeye_measured_clock_minutes,movement_inferred_clock_minutes,diff_measured_inferred,diff2,diff_measured_inferred_minutes,hawkeye_measured_clock_hh,hawkeye_measured_clock_mm,movement_inferred_clock_hh,movement_inferred_clock_mm,diff_clock_hh,diff_clock_mm,hawkeye_measured_clock_label,movement_inferred_clock_label,diff_clock_label
,Hoffman, Jeff,656546,R,FF,754,94.3,2470,20.8,0.9640835555369371,0.9872563188577737,147.84833568277708,148.57337778013098,4-Seam Fastball,99,60,60,-0.7250420973539065,0.7250420973539243,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Holland, Greg,518813,R,FF,400,92.8,2237,17,0.8126978133176143,0.8772174667454052,172.19768727131017,179.39160455359826,4-Seam Fastball,88,735,720,-7.1939172822880835,7.193917282288074,15,12,15,12,0,0,15,12:15,12:00,+0H 15M
,Houck, Tanner,656557,R,FF,428,94.5,2102,9.6,0.4703978097762762,0.6243370126732006,119.41629115504678,136.77494538828765,4-Seam Fastball,62,120,90,-17.35865423324087,17.35865423324087,30,2,0,1,30,0,30,2:00,1:30,+0H 30M
,Jackson, Luke,592426,R,FF,374,95.8,2208,18.6,0.91550588831743,0.9574024134480775,151.04710716255374,156.56617987626748,4-Seam Fastball,96,60,765,-5.51907271371374,5.519072713713731,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Jiménez, Joe,641729,R,FF,468,94.7,2494,19.5,0.8952382998772332,0.9010621828549582,149.12468596355566,153.18875310607257,4-Seam Fastball,90,60,60,-4.064067142516905,4.064067142516893,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Kazmir, Scott,431148,L,FF,109,92.4,2166,19.6,0.9164821425885284,0.9844022819786233,216.16118316593943,216.79595934992238,4-Seam Fastball,98,645,645,-0.6347761839829502,0.6347761839829634,0,10,45,10,45,0,0,10:45,10:45, 0H 00M
,Keller, Mitch,656605,R,FF,1051,93.8,2354,16.6,0.7783840276845497,0.8546964044018615,153.08976937721715,155.45023611661088,4-Seam Fastball,85,60,765,-2.360466739393729,2.360466739393718,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,King, Michael,650633,R,FF,89,95.2,2383,18.7,0.8559908089314365,0.8820881072211765,141.25104056263598,147.167741695644,4-Seam Fastball,88,75,60,-5.916701133008019,5.916701133008019,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Kinley, Tyler,641755,R,FF,484,95.9,2377,16.5,0.8260937687474226,0.8906160358274878,158.92409276593978,165.85999673872652,4-Seam Fastball,89,765,750,-6.935903972786747,6.935903972786755,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Kluber, Corey,446372,R,FF,60,89.9,2260,15.6,0.7040027768895195,0.747862595728394,147.6207465981983,159.15155392913275,4-Seam Fastball,75,60,765,-11.530807330934437,11.53080733093443,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Knebel, Corey,608349,R,FF,232,96.3,2403,17.3,0.8121953391486029,0.9012281830322211,156.2310492833102,160.50723689803561,4-Seam Fastball,90,765,765,-4.276187614725416,4.276187614725421,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,LeBlanc, Wade,453281,L,FF,119,87.5,1994,17.1,0.8500474573790007,0.9478230447461402,217.61001276881666,208.30099904195848,4-Seam Fastball,95,645,660,9.309013726858183,9.309013726858215,-15,10,45,11,0,0,15,10:45,11:00,-0H 15M
,Littell, Zack,641793,R,FF,570,94.9,2059,18.1,0.8957659149495358,0.9735994959774416,155.85163199846613,158.01353059703075,4-Seam Fastball,97,765,765,-2.161898598564619,2.1618985985646324,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Lyles, Jordan,543475,R,FF,1168,93,2278,19,0.8967472899018588,0.9209858789854877,151.98781498687438,157.32858818254033,4-Seam Fastball,92,60,765,-5.340773195665946,5.340773195665943,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Lynch, Daniel,663738,L,FF,508,93.8,2114,16.5,0.8182046633862976,0.9119352696370897,209.45956721799936,207.8016821949955,4-Seam Fastball,91,660,660,1.657885023003871,1.657885023003866,0,11,0,11,0,0,0,11:00,11:00, 0H 00M
,López, Jorge,605347,R,FF,456,95.3,1977,17.6,0.886424347426196,0.9662081431469597,141.48509736929725,145.59361155544948,4-Seam Fastball,97,75,75,-4.1085141861522345,4.108514186152268,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
,López, Pablo,641154,R,FF,530,94.1,2121,14.9,0.7208936964084891,0.8017312253643432,136.12094070289214,150.86203039255207,4-Seam Fastball,80,90,60,-14.74108968965993,14.741089689659926,30,1,30,1,0,0,30,1:30,1:00,+0H 30M
,Madero, Luís,650347,R,FF,79,89.6,2274,13.7,0.6366131609975639,0.7247137905155991,143.057215150917,135.86517138167898,4-Seam Fastball,72,75,90,7.192043769238012,7.192043769237993,-15,1,15,1,30,0,15,1:15,1:30,-0H 15M
,Manning, Matt,666159,R,FF,588,93.5,2054,16.5,0.8264339439455963,0.911574573925358,160.99985776176896,169.87830189722993,4-Seam Fastball,91,765,735,-8.878444135460967,8.878444135460956,30,12,45,12,15,0,30,12:45,12:15,+0H 30M
,Martin, Brett,656685,L,FF,221,93.6,2195,15.7,0.7546621188291361,0.8891919555879365,209.4371194078157,202.56545795399458,4-Seam Fastball,89,660,675,6.871661453821105,6.871661453821066,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M
,Martin, Chris,455119,R,FF,266,94.8,2118,15.8,0.794042328489143,0.9135259203293717,148.66364685554336,150.1351915185323,4-Seam Fastball,91,60,60,-1.471544662988947,1.4715446629889444,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Matzek, Tyler,554431,L,FF,751,96,2436,18.2,0.8545820281176785,0.8797616391973287,205.42193332904966,196.09168587504965,4-Seam Fastball,88,675,690,9.330247454000016,9.33024745400002,-15,11,15,11,30,0,15,11:15,11:30,-0H 15M
,McGowin, Kyle,641851,R,FF,56,91.2,2344,18.7,0.8536007301088395,0.895309233309814,147.72169773273686,154.97078970461638,4-Seam Fastball,90,60,765,-7.249091971879523,7.249091971879523,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Megill, Tylor,656731,R,FF,894,94.6,2154,18.5,0.897968194831518,0.9649410279336234,142.97547492757127,147.69521509608765,4-Seam Fastball,96,75,60,-4.719740168516381,4.719740168516371,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Menez, Conner,669214,L,FF,81,90.9,2163,17.4,0.8078539633347753,0.863575947089508,209.62209852045575,199.1927553094369,4-Seam Fastball,86,660,675,10.429343211018846,10.429343211018871,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M
,Milone, Tommy,543548,L,FF,75,84.2,2106,20.2,0.9266869857244733,0.966616503827874,209.27759254637115,203.64242528064582,4-Seam Fastball,97,660,675,5.635167265725329,5.635167265725323,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M
,Moran, Jovani,663558,L,FF,85,92.5,2150,15.6,0.7585487774923715,0.8971199993702991,192.88350847469437,190.35053636437982,4-Seam Fastball,90,690,705,2.532972110314546,2.5329721103145526,-15,11,30,11,45,0,15,11:30,11:45,-0H 15M
,Musgrove, Joe,605397,R,FF,574,93.3,2596,13.3,0.587409483490885,0.6292062816551018,144.43350128163348,155.31757091453704,4-Seam Fastball,63,75,765,-10.88406963290356,10.884069632903554,30,1,15,12,45,0,30,1:15,12:45,+0H 30M
,Neidert, Nick,663734,R,FF,281,91.7,2071,18.5,0.8946716178355794,0.995806860628804,132.68358927413735,127.38308293168677,4-Seam Fastball,100,90,105,5.300506342450575,5.300506342450594,-15,1,30,1,45,0,15,1:30,1:45,-0H 15M
,Nelson, Jimmy,519076,R,FF,173,93.8,2613,16.9,0.7581501569075149,0.7444204998725137,162.80877498309997,170.95400741822513,4-Seam Fastball,74,750,735,-8.145232435125166,8.145232435125152,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,Newcomb, Sean,656794,L,FF,383,95.6,2295,16.5,0.7967365987612277,0.844628853355226,211.58124757945964,198.52346182273857,4-Seam Fastball,84,660,690,13.057785756721074,13.05778575672105,-30,11,0,11,30,0,30,11:00,11:30,-0H 30M
,Newsome, Ljay,664714,R,FF,147,92.6,2036,17.4,0.8330591833447946,0.9540685503673039,142.66752687695697,150.69621740465274,4-Seam Fastball,95,75,60,-8.028690527695773,8.02869052769577,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,O'Day, Darren,503285,R,FF,86,85.5,2374,15.6,0.6783345439376444,0.6850557095011471,107.52620264900045,121.96537539650376,4-Seam Fastball,69,150,120,-14.439172747503306,14.439172747503301,30,2,30,2,0,0,30,2:30,2:00,+0H 30M
,Okert, Steven,595345,L,FF,184,92.2,2234,16.9,0.8111544185820372,0.9202982106614828,223.38374102088676,217.03340645337602,4-Seam Fastball,92,630,645,6.3503345675107425,6.350334567510753,-15,10,30,10,45,0,15,10:30,10:45,-0H 15M
,Oswalt, Corey,621261,R,FF,87,92.2,2243,17.4,0.817818015254805,0.9446883135056107,145.3228438433951,153.0445034840055,4-Seam Fastball,94,75,60,-7.7216596406103974,7.721659640610397,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Oviedo, Johan,670912,R,FF,575,94.9,2255,12.6,0.6159535477551011,0.7259188552182132,156.08708498997663,149.87312714865098,4-Seam Fastball,73,765,60,6.2139578413256515,6.21395784132566,-15,12,45,1,0,0,15,12:45,1:00,-0H 15M
,Parker, Blake,453284,R,FF,330,90.7,2002,15.3,0.765618682293422,0.8997452194807062,161.8126164907841,169.63539849893067,4-Seam Fastball,90,750,735,-7.822782008146561,7.822782008146549,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,Patiño, Luis,672715,R,FF,826,95.7,2415,18.6,0.8566434169013538,0.8697814502573128,160.7723504305497,166.51505913844645,4-Seam Fastball,87,765,750,-5.742708707896753,5.742708707896764,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Payamps, Joel,606303,R,FF,330,94.8,2433,18.5,0.8523854948434413,0.8499421774246495,145.8323108634475,149.21203804863174,4-Seam Fastball,85,75,60,-3.3797271851842368,3.37972718518424,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Pearson, Nate,663878,R,FF,189,97.8,2201,19,0.9121438553354023,0.9650905501690813,150.40390157735936,155.02019201058113,4-Seam Fastball,97,60,765,-4.616290433221764,4.616290433221782,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Peralta, Wily,503449,R,FF,373,93.6,1874,16.7,0.8754814684557822,0.9593913804321306,152.7525733637409,154.4114950276887,4-Seam Fastball,96,60,765,-1.6589216639477797,1.6589216639477686,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Phelps, David,475479,R,FF,57,93.6,2373,19.8,0.9008419196001911,0.9051499706479025,145.09038248476668,148.74832498389713,4-Seam Fastball,91,75,60,-3.6579424991304563,3.6579424991304577,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Pivetta, Nick,601713,R,FF,1419,94.8,2293,20,0.9340805628888025,0.9739627923614773,160.83567007672374,164.60627128540406,4-Seam Fastball,97,765,750,-3.7706012086803185,3.7706012086803185,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Pressly, Ryan,519151,R,FF,375,95.4,2561,16.6,0.74474109373422,0.757504903332119,163.75199434950446,176.99626330587725,4-Seam Fastball,76,750,720,-13.244268956372792,13.24426895637279,30,12,30,12,0,0,30,12:30,12:00,+0H 30M
,Raley, Brooks,548384,L,FF,63,90.9,2430,16.2,0.7288254519770996,0.7709448010404348,221.2838703066415,206.65073878277727,4-Seam Fastball,77,630,660,14.633131523864222,14.633131523864222,-30,10,30,11,0,0,30,10:30,11:00,-0H 30M
,Ramirez, Noé,598287,R,FF,217,89.1,2210,14.2,0.677532731275782,0.7414213497436791,131.9333510771912,141.01731385266044,4-Seam Fastball,74,90,75,-9.083962775469246,9.083962775469244,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Rogers, Tyler,643511,R,FF,526,82.7,1842,16.3,0.7907640285339279,0.8068663178702936,34.06485823585035,4.631143901202222,4-Seam Fastball,81,285,345,29.43371433464813,29.433714334648133,-60,4,45,5,45,1,0,4:45,5:45,-1H 00M
,Rosso, Ramón,665759,R,FF,84,94.7,2472,14,0.6363317639398022,0.7022914439002818,162.30841620283195,161.47641398086088,4-Seam Fastball,70,750,750,0.8320022219710665,0.8320022219710641,0,12,30,12,30,0,0,12:30,12:30, 0H 00M
,Ryu, Hyun Jin,547943,L,FF,962,90,1944,17.5,0.8680659240328669,0.9805570271749485,226.0484412517813,225.97212488155552,4-Seam Fastball,98,630,630,0.07631637022578275,0.07631637022581138,0,10,30,10,30,0,0,10:30,10:30, 0H 00M
,Sandlin, Nick,680704,R,FF,85,94.4,2351,17.4,0.8108157506077607,0.8252544625778908,124.08810877826966,130.7991972929896,4-Seam Fastball,83,105,105,-6.711088514719933,6.711088514719945,0,1,45,1,45,0,0,1:45,1:45, 0H 00M
,Sceroler, Mac,669135,R,FF,110,92.7,2485,19.2,0.8600580086248143,0.900843925600777,159.16491097637024,161.9155146956549,4-Seam Fastball,90,765,750,-2.750603719284669,2.750603719284654,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Scherzer, Max,453286,R,FF,1303,94.3,2436,19,0.8724130712733497,0.9070137188610957,138.74277799213408,144.57416614375578,4-Seam Fastball,91,90,75,-5.831388151621695,5.831388151621681,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Scott, Tanner,656945,L,FF,464,96.8,2582,15.8,0.7052684976864082,0.7547358601615614,209.17559274894776,196.85663327740474,4-Seam Fastball,75,660,690,12.318959471543025,12.31895947154301,-30,11,0,11,30,0,30,11:00,11:30,-0H 30M
,Skubal, Tarik,669373,L,FF,1087,94.3,2191,17.8,0.8564420741299203,0.9446894164743334,214.00620942196247,209.0915550371522,4-Seam Fastball,94,645,660,4.914654384810262,4.914654384810253,-15,10,45,11,0,0,15,10:45,11:00,-0H 15M
,Soria, Joakim,465657,R,FF,359,92.8,2337,17.9,0.8503877147537098,0.8805072047276165,153.71102532431468,163.14448572949541,4-Seam Fastball,88,60,750,-9.433460405180739,9.433460405180723,30,1,0,12,30,0,30,1:00,12:30,+0H 30M
,Soto, Gregory,642397,L,FF,83,98.3,2350,16.7,0.8033234666975018,0.8885702158900282,215.28936640811176,213.779077873981,4-Seam Fastball,89,645,645,1.5102885341307513,1.5102885341307217,0,10,45,10,45,0,0,10:45,10:45, 0H 00M
,Stashak, Cody,664054,R,FF,138,90.6,2220,20.6,0.9595262515071881,0.9784264731658874,162.49836104203985,163.6776525345708,4-Seam Fastball,98,750,750,-1.1792914925309503,1.1792914925309268,0,12,30,12,30,0,0,12:30,12:30, 0H 00M
,Stock, Robert,476594,R,FF,103,96.2,2033,17.2,0.8682954221557679,0.9436068101778334,139.2990401495752,136.02522056404632,4-Seam Fastball,94,75,90,3.2738195855288836,3.273819585528876,-15,1,15,1,30,0,15,1:15,1:30,-0H 15M
,Suarez, José,660761,L,FF,644,92.9,2190,17.1,0.8116068446473563,0.9025367063181681,223.2133167191746,213.80085738374754,4-Seam Fastball,90,630,645,9.412459335427059,9.412459335427076,-15,10,30,10,45,0,15,10:30,10:45,-0H 15M
,Swanson, Erik,657024,R,FF,334,94.7,2300,20.5,0.9580570898357006,0.9884252944677009,152.9751328513222,154.30469393322042,4-Seam Fastball,99,60,765,-1.3295610818982198,1.3295610818982262,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Taylor, Blake,642130,L,FF,540,93.1,2320,15.4,0.7125313354858861,0.7307782475003997,183.44581883040834,167.8845520289119,4-Seam Fastball,73,720,750,15.56126680149643,15.561266801496437,-30,12,0,12,30,0,30,12:00,12:30,-0H 30M
,Thorpe, Lewis,626929,L,FF,114,89.1,1957,18.4,0.8925068548889269,0.9843332452477209,209.3071513115572,206.80391383035288,4-Seam Fastball,98,660,660,2.503237481204309,2.5032374812043328,0,11,0,11,0,0,0,11:00,11:00, 0H 00M
,Ureña, José,570632,R,FF,278,94.2,2106,16.3,0.7989618782197202,0.8996369602644925,136.8660062223948,144.64317562510067,4-Seam Fastball,90,90,75,-7.77716940270588,7.77716940270588,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Urías, Julio,628711,L,FF,1328,94.1,2500,17.3,0.795004632979361,0.8070841021988778,205.72734606631738,192.76489873086197,4-Seam Fastball,81,675,690,12.962447335455408,12.962447335455433,-15,11,15,11,30,0,15,11:15,11:30,-0H 15M
,Vincent, Nick,543883,R,FF,87,89,2366,16.3,0.7464023101879897,0.8059049560974382,154.97713241642666,167.39276017900752,4-Seam Fastball,81,765,750,-12.415627762580868,12.415627762580863,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Wantz, Andrew,681806,R,FF,217,93.2,2287,16.9,0.7940806586562431,0.8086979606697537,154.79305929743572,164.49964224916945,4-Seam Fastball,81,765,750,-9.706582951733736,9.706582951733742,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Weems, Jordan,607179,R,FF,79,94.7,2167,19.6,0.9394661747666789,0.9899584047296074,154.67143324980626,156.8656762386915,4-Seam Fastball,99,765,765,-2.194242988885236,2.194242988885258,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Wheeler, Zack,554430,R,FF,1359,97.2,2388,17.4,0.8108702337601623,0.8795265846964198,146.04823712003696,152.80228813636182,4-Seam Fastball,88,75,60,-6.7540510163248655,6.7540510163248735,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Whitley, Kodi,676831,R,FF,228,93.7,2248,20,0.9442955876408914,0.9915913191134206,162.32256795109345,162.05411704590318,4-Seam Fastball,99,750,750,0.2684509051902637,0.26845090519027665,0,12,30,12,30,0,0,12:30,12:30, 0H 00M
,Wilson, Bryse,669060,R,FF,491,93,2023,15.3,0.7707348107958116,0.8762661959529819,142.78691557686827,154.25183098653778,4-Seam Fastball,88,75,765,-11.464915409669516,11.464915409669505,30,1,15,12,45,0,30,1:15,12:45,+0H 30M
,Ynoa, Huascar,660623,R,FF,596,96.5,2144,18.2,0.9192899705304818,0.9786802120365344,150.2697637263009,153.37878178074786,4-Seam Fastball,98,60,60,-3.109018054446949,3.109018054446944,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,deGrom, Jacob,594798,R,FF,703,99.2,2418,18.6,0.8738896625374359,0.9441712326423707,144.2700371738348,149.38030787065736,4-Seam Fastball,94,75,60,-5.1102706968225675,5.110270696822577,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Albers, Andrew,452027,L,FF,116,88.4,2187,19.7,0.9225091495032596,0.9694580760443537,209.10767977306008,203.43246280179613,4-Seam Fastball,97,660,675,5.67521697126395,5.675216971263963,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M
,Almonte, Yency,622075,R,FF,391,94.2,2094,12.9,0.6943852627861651,0.8443805085652047,133.65879133570792,145.60562726969656,4-Seam Fastball,84,90,75,-11.946835933988638,11.946835933988636,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Anderson, Drew,623454,R,FF,169,92.6,2131,18.9,0.9097021130581985,0.9404798088577337,156.4546682146558,159.2997254088398,4-Seam Fastball,94,765,765,-2.845057194183994,2.845057194184005,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Anderson, Nick,623433,R,FF,68,93,2100,18.5,0.8866609930895815,0.9508317074452083,160.80702028904238,163.44996915139726,4-Seam Fastball,95,765,750,-2.6429488623548707,2.6429488623548743,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Andriese, Matt,542882,R,FF,373,92,2340,18.3,0.8363823142721791,0.8530380894520831,146.10421089681228,156.96018677926315,4-Seam Fastball,85,75,765,-10.855975882450878,10.855975882450872,30,1,15,12,45,0,30,1:15,12:45,+0H 30M
,Arihara, Kohei,685503,R,FF,200,91.3,2159,18.4,0.8755603185119007,0.9493732693820547,140.160003838166,146.00230646553698,4-Seam Fastball,95,75,75,-5.8423026273709695,5.842302627370986,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
,Banda, Anthony,607455,L,FF,292,94.1,2109,19.1,0.9440398849123107,0.9957964920224565,220.55511843909446,217.992989175976,4-Seam Fastball,100,645,645,2.5621292631184645,2.5621292631184773,0,10,45,10,45,0,0,10:45,10:45, 0H 00M
,Baragar, Caleb,670056,L,FF,283,92.8,2359,21.6,0.9972495334365502,0.9935629088764458,207.91340535675465,204.41153081094123,4-Seam Fastball,99,660,675,3.501874545813422,3.5018745458134286,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M
,Barría, Jaime,642545,R,FF,318,93.2,2308,16.6,0.7813177091614023,0.8670739608015516,168.14529619687048,163.89406165399265,4-Seam Fastball,87,750,750,4.251234542877825,4.2512345428778175,0,12,30,12,30,0,0,12:30,12:30, 0H 00M
,Bassitt, Chris,605135,R,FF,454,93.3,2172,16.1,0.7621041959340021,0.8373967004187839,142.8042954551462,149.87016667911053,4-Seam Fastball,84,75,60,-7.065871223964336,7.065871223964336,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Bedrosian, Cam,592135,R,FF,235,92.9,2261,18.7,0.8687070341110391,0.9290083848847158,164.7880144312673,167.3615012225274,4-Seam Fastball,93,750,750,-2.573486791260109,2.57348679126011,0,12,30,12,30,0,0,12:30,12:30, 0H 00M
,Bergen, Travis,664157,L,FF,162,92.3,2340,20.9,0.9623115497480413,0.9795729078175593,225.39284644272158,222.17811590101374,4-Seam Fastball,98,630,630,3.214730541707837,3.214730541707853,0,10,30,10,30,0,0,10:30,10:30, 0H 00M
,Bickford, Phil,641360,R,FF,498,93.9,2344,16.7,0.788949592080533,0.8618137766453579,155.07936870726192,165.7229730881186,4-Seam Fastball,86,765,750,-10.643604380856686,10.643604380856692,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Brault, Steven,643230,L,FF,198,90.7,2069,16.5,0.8169206610811508,0.9306518742144345,233.39487020354838,225.07023581240765,4-Seam Fastball,93,615,630,8.324634391140734,8.324634391140714,-15,10,15,10,30,0,15,10:15,10:30,-0H 15M
,Campbell, Paul,669294,R,FF,209,92.7,2475,17.9,0.7970093608853718,0.7938127569180714,154.90853314362792,162.4644693391015,4-Seam Fastball,79,765,750,-7.555936195473578,7.555936195473581,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Castillo, Luis,622491,R,FF,896,97.1,2327,16.9,0.8146925994858359,0.8708114077106934,127.15450756005899,135.8615325371798,4-Seam Fastball,87,105,90,-8.707024977120824,8.70702497712083,15,1,45,1,30,0,15,1:45,1:30,+0H 15M
,Castro, Kervin,665645,R,FF,141,94.5,2286,15.9,0.7894524650810891,0.8563018903145244,168.28177209968598,177.13533248660224,4-Seam Fastball,86,750,720,-8.853560386916257,8.853560386916271,30,12,30,12,0,0,30,12:30,12:00,+0H 30M
,Chafin, Andrew,605177,L,FF,256,91.8,2143,17.8,0.8512142039537403,0.9574536227732324,216.70985242274855,209.37795692847143,4-Seam Fastball,96,645,660,7.33189549427712,7.331895494277114,-15,10,45,11,0,0,15,10:45,11:00,-0H 15M
,Cisnero, José,542585,R,FF,432,96.7,2415,18.1,0.8489030264753826,0.8960560810219722,135.99129659024007,142.9351696038442,4-Seam Fastball,90,90,75,-6.943873013604133,6.943873013604148,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Clarke, Taylor,664199,R,FF,402,95.5,2203,18.1,0.8984831618423118,0.9212749629078614,153.2976593891619,159.53515479347487,4-Seam Fastball,92,60,765,-6.237495404312966,6.237495404312964,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Coleman, Dylan,669395,R,FF,65,98.2,2520,16.7,0.7790052259087404,0.820465430484606,145.2068672403523,155.83087098083507,4-Seam Fastball,82,75,765,-10.624003740482777,10.624003740482776,30,1,15,12,45,0,30,1:15,12:45,+0H 30M
,Cortes, Nestor,641482,L,FF,652,90.7,2224,19,0.8879066449320357,0.9384494254314196,206.48060864588732,198.08555767477927,4-Seam Fastball,94,660,690,8.395050971108049,8.395050971108057,-30,11,0,11,30,0,30,11:00,11:30,-0H 30M
,Cotton, Jharel,605194,R,FF,250,93.2,2297,21.1,0.9902896503298326,0.9920757470848723,157.0542823103846,159.25485841330806,4-Seam Fastball,99,765,765,-2.2005761029234634,2.200576102923466,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,De Jong, Chase,608328,R,FF,379,92.9,2435,18.1,0.8437298575278714,0.8901198577689982,162.9217568523669,171.29111352679178,4-Seam Fastball,89,750,735,-8.369356674424864,8.369356674424852,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,Detwiler, Ross,446321,L,FF,293,91.9,2182,19.2,0.9133440299456747,0.9512070941239835,221.16382732519116,214.74316470328068,4-Seam Fastball,95,645,645,6.4206626219104805,6.420662621910479,0,10,45,10,45,0,0,10:45,10:45, 0H 00M
,Dugger, Robert,667498,R,FF,148,91.3,2100,17,0.8037678842176964,0.84967786080717,142.459963064535,148.7182880740366,4-Seam Fastball,85,75,60,-6.25832500950159,6.258325009501575,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Enns, Dietrich,608650,L,FF,211,94.2,2246,17.8,0.8419432854329826,0.8838699121499894,203.8892525720265,198.35015004901618,4-Seam Fastball,88,675,690,5.539102523010314,5.5391025230103335,-15,11,15,11,30,0,15,11:15,11:30,-0H 15M
,Falter, Bailey,663559,L,FF,342,91.8,1768,18.6,0.9863238262141454,0.9519284807469061,185.84274959245408,204.4440629667851,4-Seam Fastball,95,705,675,-18.601313374331028,18.601313374331017,30,11,45,11,15,0,30,11:45,11:15,+0H 30M
,Feliz, Michael,593140,R,FF,215,93.8,2179,18.7,0.8998452365404097,0.956307680393155,163.51429234912973,169.26629251217628,4-Seam Fastball,96,750,735,-5.752000163046546,5.75200016304655,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,Flaherty, Jack,656427,R,FF,679,93.6,2245,15.4,0.7266570377678021,0.7930519559661228,157.59679628384833,164.35604632126507,4-Seam Fastball,79,765,750,-6.759250037416734,6.7592500374167575,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Frankoff, Seth,571676,R,FF,103,91.3,2411,16.9,0.8425897969632338,0.8881401454164117,148.4857865602496,147.21407792815853,4-Seam Fastball,89,60,60,1.2717086320910767,1.2717086320910789,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Freeland, Kyle,607536,L,FF,468,91.4,2398,13.8,0.6933184638873197,0.7533003505556475,214.23693262629354,207.91281647697872,4-Seam Fastball,75,645,660,6.324116149314818,6.324116149314829,-15,10,45,11,0,0,15,10:45,11:00,-0H 15M
,Fulmer, Carson,608334,R,FF,172,93.2,2278,17.2,0.8171807851671098,0.8701059695761645,145.31301232294234,153.98621573695235,4-Seam Fastball,87,75,765,-8.673203414010004,8.67320341400999,30,1,15,12,45,0,30,1:15,12:45,+0H 30M
,García, Deivi,665620,R,FF,62,92.2,2209,21,0.9776226974655589,0.9694213537513445,150.145485677219,151.09714274477565,4-Seam Fastball,97,60,60,-0.9516570675566527,0.9516570675566676,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,García, Edgar,658305,R,FF,51,93.7,2081,16.2,0.8150749186289553,0.8907989340853177,150.58513284252672,162.79981263030675,4-Seam Fastball,89,60,750,-12.214679787780028,12.214679787780018,30,1,0,12,30,0,30,1:00,12:30,+0H 30M
,Gausman, Kevin,592332,R,FF,1573,94.6,2283,19.2,0.9087746543668527,0.9759163525167401,143.4756804285451,145.64740393093496,4-Seam Fastball,98,75,75,-2.1717235023898525,2.171723502389844,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
